HS4,direction,mass,year
9507,export,1589975.0,1997
9507,export,1484231.0,1998
9507,export,1414448.0,1999
9507,export,6231626.0,2000
9507,export,1094678.0,2001
9507,export,1220650.0,2002
9507,export,1358280.0,2003
9507,export,1168118.0,2004
9507,export,1113052.0,2005
9507,export,1405768.0,2006
9507,export,1862815.0,2007
9507,export,1845021.0,2008
9507,export,1458878.0,2009
9507,export,1110412.0,2010
9507,export,1259608.0,2011
9507,export,1397921.0,2012
9507,export,1611034.0,2013
9507,export,1602990.0,2014
9507,export,1417765.0,2015
9507,export,1291484.0,2016
9507,export,1679308.0,2017
9507,import,1818905.0,1996
9507,import,2011808.0,1997
9507,import,4365436.0,1998
9507,import,2215492.0,1999
9507,import,2470852.0,2000
9507,import,3194360.0,2001
9507,import,3684903.0,2002
9507,import,4820241.0,2003
9507,import,5445411.0,2004
9507,import,5293518.0,2005
9507,import,5996344.0,2006
9507,import,6818500.0,2007
9507,import,6292385.0,2008
9507,import,5569024.0,2009
9507,import,5881681.0,2010
9507,import,5185318.0,2011
9507,import,4806767.0,2012
9507,import,4555990.0,2013
9507,import,4846383.0,2014
9507,import,5034657.0,2015
9507,import,4186601.0,2016
9507,import,4182416.0,2017
9508,export,3109956.0,1996
9508,export,2613837.0,1997
9508,export,3147528.0,1998
9508,export,3253220.0,1999
9508,export,1956329.0,2000
9508,export,2080408.0,2001
9508,export,2827572.0,2002
9508,export,3130817.0,2003
9508,export,3077594.0,2004
9508,export,3423230.0,2005
9508,export,2871036.0,2006
9508,export,1582067.0,2007
9508,export,2463066.0,2008
9508,export,2506996.0,2009
9508,export,4150460.0,2010
9508,export,6871252.0,2011
9508,export,1763112.0,2012
9508,export,1976933.0,2013
9508,export,1907044.0,2014
9508,export,2236316.0,2015
9508,export,2186553.0,2016
9508,export,2062369.0,2017
9508,import,2145517.0,1996
9508,import,2929562.0,1997
9508,import,3036152.0,1998
9508,import,4966235.0,1999
9508,import,2953574.0,2000
9508,import,3778072.0,2001
9508,import,4661680.0,2002
9508,import,5423523.0,2003
9508,import,4101355.0,2004
9508,import,4304268.0,2005
9508,import,6370288.0,2006
9508,import,4750046.0,2007
9508,import,3902591.0,2008
9508,import,3599046.0,2009
9508,import,3739521.0,2010
9508,import,5986966.0,2011
9508,import,3159566.0,2012
9508,import,2640946.0,2013
9508,import,2422570.0,2014
9508,import,1847320.0,2015
9508,import,37575042.0,2016
9508,import,2907529.0,2017
96--,export,3347648.0,2015
96--,export,2428952.0,2016
96--,export,2467027.0,2017
96--,import,9092666.0,2015
96--,import,9602416.0,2016
96--,import,8193960.0,2017
9601,export,11503.0,1996
9601,export,97303.0,1997
9601,export,34819.0,1998
9601,export,9332.0,1999
9601,export,3547.0,2000
9601,export,16156.0,2001
9601,export,12989.0,2002
9601,export,21008.0,2003
9601,export,15588.0,2004
9601,export,22105.0,2005
9601,export,54936.0,2006
9601,export,27963.0,2007
9601,export,16797.0,2008
9601,export,10713.0,2009
9601,export,9104.0,2010
9601,export,19941.0,2011
9601,export,34329.0,2012
9601,export,65203.0,2013
9601,export,32319.0,2014
9601,export,21737.0,2015
9601,export,14342.0,2016
9601,export,28917.0,2017
9601,import,322307.0,1996
9601,import,598448.0,1997
9601,import,218202.0,1998
9601,import,203254.0,1999
9601,import,169510.0,2000
9601,import,156611.0,2001
9601,import,153732.0,2002
9601,import,232205.0,2003
9601,import,246236.0,2004
9601,import,168509.0,2005
9601,import,197270.0,2006
9601,import,178498.0,2007
9601,import,103890.0,2008
9601,import,124571.0,2009
9601,import,74061.0,2010
9601,import,109324.0,2011
9601,import,62269.0,2012
9601,import,208534.0,2013
9601,import,264951.0,2014
9601,import,179780.0,2015
9601,import,122710.0,2016
9601,import,198796.0,2017
9602,export,297456.0,1996
9602,export,578058.0,1997
9602,export,465811.0,1998
9602,export,410591.0,1999
9602,export,320469.0,2000
9602,export,645923.0,2001
9602,export,442502.0,2002
9602,export,722014.0,2003
9602,export,319526.0,2004
9602,export,226591.0,2005
9602,export,239070.0,2006
9602,export,187478.0,2007
9602,export,157986.0,2008
9602,export,222838.0,2009
9602,export,145171.0,2010
9602,export,257882.0,2011
9602,export,67481.0,2012
9602,export,209742.0,2013
9602,export,1076636.0,2014
9602,export,271801.0,2015
9602,export,1068581.0,2016
9602,export,574244.0,2017
9602,import,886628.0,1996
9602,import,1059642.0,1997
9602,import,9025343.0,1998
9602,import,1396112.0,1999
9602,import,1078299.0,2000
9602,import,657273.0,2001
9602,import,1236532.0,2002
9602,import,1178994.0,2003
9602,import,2141949.0,2004
9602,import,2977528.0,2005
9602,import,2457258.0,2006
9602,import,1405925.0,2007
9602,import,1584920.0,2008
9602,import,1763174.0,2009
9602,import,2199419.0,2010
9602,import,2446858.0,2011
9602,import,3210940.0,2012
9602,import,2402009.0,2013
9602,import,2883705.0,2014
9602,import,3160344.0,2015
9602,import,2838920.0,2016
9602,import,2648611.0,2017
9603,export,6736292.0,1996
9603,export,7319216.0,1997
9603,export,6877742.0,1998
9603,export,8697888.0,1999
9603,export,8723366.0,2000
9603,export,9609168.0,2001
9603,export,9169860.0,2002
9603,export,12140212.0,2003
9603,export,10710549.0,2004
9603,export,8305642.0,2005
9603,export,7854688.0,2006
9603,export,6840910.0,2007
9603,export,7664194.0,2008
9603,export,7195535.0,2009
9603,export,7510724.0,2010
9603,export,7725706.0,2011
9603,export,8115175.0,2012
9603,export,9677908.0,2013
9603,export,8934776.0,2014
9603,export,9204372.0,2015
9603,export,10695206.0,2016
9603,export,9211089.0,2017
9603,import,14813504.0,1996
9603,import,21364352.0,1997
9603,import,25353247.0,1998
9603,import,25644358.0,1999
9603,import,27033565.0,2000
9603,import,27845670.0,2001
9603,import,36897029.0,2002
9603,import,40304709.0,2003
9603,import,50597957.0,2004
9603,import,46371582.0,2005
9603,import,50314928.0,2006
9603,import,51951549.0,2007
9603,import,50571709.0,2008
9603,import,49457277.0,2009
9603,import,50424454.0,2010
9603,import,47525456.0,2011
9603,import,44731724.0,2012
9603,import,46446077.0,2013
9603,import,51777279.0,2014
9603,import,48131856.0,2015
9603,import,51055569.0,2016
9603,import,53179281.0,2017
9604,export,90887.0,1996
9604,export,66854.0,1997
9604,export,74976.0,1998
9604,export,67486.0,1999
9604,export,63224.0,2000
9604,export,72689.0,2001
9604,export,75965.0,2002
9604,export,132373.0,2003
9604,export,115575.0,2004
9604,export,94657.0,2005
9604,export,93766.0,2006
9604,export,250738.0,2007
9604,export,136966.0,2008
9604,export,108893.0,2009
9604,export,129745.0,2010
9604,export,124961.0,2011
9604,export,159090.0,2012
9604,export,122697.0,2013
9604,export,133696.0,2014
9604,export,124493.0,2015
9604,export,104971.0,2016
9604,export,103916.0,2017
9604,import,46533.0,1996
9604,import,31516.0,1997
9604,import,41922.0,1998
9604,import,179060.0,1999
9604,import,43050.0,2000
9604,import,46279.0,2001
9604,import,52085.0,2002
9604,import,80773.0,2003
9604,import,107514.0,2004
9604,import,161997.0,2005
9604,import,222435.0,2006
9604,import,260771.0,2007
9604,import,282376.0,2008
9604,import,307293.0,2009
9604,import,292036.0,2010
9604,import,284865.0,2011
9604,import,365786.0,2012
9604,import,433172.0,2013
9604,import,377493.0,2014
9604,import,310446.0,2015
9604,import,285468.0,2016
9604,import,255870.0,2017
9605,export,319105.0,1996
9605,export,428425.0,1997
9605,export,193601.0,1998
9605,export,264687.0,1999
9605,export,332982.0,2000
9605,export,362066.0,2001
9605,export,492324.0,2002
9605,export,273083.0,2003
9605,export,409261.0,2004
9605,export,550725.0,2005
9605,export,744036.0,2006
9605,export,513833.0,2007
9605,export,432663.0,2008
9605,export,411782.0,2009
9605,export,335931.0,2010
9605,export,624673.0,2011
9605,export,741504.0,2012
9605,export,1017440.0,2013
9605,export,802043.0,2014
9605,export,638382.0,2015
9605,export,637570.0,2016
9605,export,527742.0,2017
9605,import,2341656.0,1996
9605,import,2286291.0,1997
9605,import,2122587.0,1998
9605,import,2940673.0,1999
9605,import,3577677.0,2000
9605,import,4425245.0,2001
9605,import,2964749.0,2002
9605,import,3266188.0,2003
9605,import,3583066.0,2004
9605,import,3682610.0,2005
9605,import,4595830.0,2006
9605,import,4480279.0,2007
9605,import,3977980.0,2008
9605,import,3623305.0,2009
9605,import,3314042.0,2010
9605,import,2749782.0,2011
9605,import,2472305.0,2012
9605,import,2572115.0,2013
9605,import,2303115.0,2014
9605,import,2133196.0,2015
9605,import,2183689.0,2016
9605,import,1933317.0,2017
9606,export,1142519.0,1996
9606,export,1516962.0,1997
9606,export,1998525.0,1998
9606,export,1314591.0,1999
9606,export,1223206.0,2000
9606,export,1668571.0,2001
9606,export,1231479.0,2002
9606,export,1291580.0,2003
9606,export,1597040.0,2004
9606,export,1503100.0,2005
9606,export,1032088.0,2006
9606,export,977016.0,2007
9606,export,980606.0,2008
9606,export,729387.0,2009
9606,export,905621.0,2010
9606,export,1854005.0,2011
9606,export,1139105.0,2012
9606,export,1148957.0,2013
9606,export,1290342.0,2014
9606,export,1365078.0,2015
9606,export,1984822.0,2016
9606,export,1481016.0,2017
9606,import,2850077.0,1996
9606,import,3290264.0,1997
9606,import,3196462.0,1998
9606,import,2776602.0,1999
9606,import,1646809.0,2000
9606,import,2132074.0,2001
9606,import,1699311.0,2002
9606,import,2070584.0,2003
9606,import,2208225.0,2004
9606,import,1907684.0,2005
9606,import,1971102.0,2006
9606,import,1676935.0,2007
9606,import,1730584.0,2008
9606,import,1091440.0,2009
9606,import,1713698.0,2010
9606,import,1074859.0,2011
9606,import,840910.0,2012
9606,import,1485142.0,2013
9606,import,1321897.0,2014
9606,import,827218.0,2015
9606,import,918350.0,2016
9606,import,1025743.0,2017
9607,export,2436870.0,1996
9607,export,2641026.0,1997
9607,export,3965711.0,1998
9607,export,4962762.0,1999
9607,export,4034764.0,2000
9607,export,2680665.0,2001
9607,export,1450688.0,2002
9607,export,1340296.0,2003
9607,export,1357461.0,2004
9607,export,949879.0,2005
9607,export,620923.0,2006
9607,export,703641.0,2007
9607,export,543650.0,2008
9607,export,448263.0,2009
9607,export,441797.0,2010
9607,export,572941.0,2011
9607,export,477033.0,2012
9607,export,448113.0,2013
9607,export,660175.0,2014
9607,export,550702.0,2015
9607,export,509855.0,2016
9607,export,446365.0,2017
9607,import,2631586.0,1996
9607,import,2608071.0,1997
9607,import,2816476.0,1998
9607,import,3302888.0,1999
9607,import,2363947.0,2000
9607,import,2568878.0,2001
9607,import,2283157.0,2002
9607,import,2455585.0,2003
9607,import,1761167.0,2004
9607,import,1215394.0,2005
9607,import,1622750.0,2006
9607,import,1009478.0,2007
9607,import,887571.0,2008
9607,import,948800.0,2009
9607,import,1081502.0,2010
9607,import,1086959.0,2011
9607,import,1151830.0,2012
9607,import,2258381.0,2013
9607,import,2014483.0,2014
9607,import,1882485.0,2015
9607,import,1580949.0,2016
9607,import,1518666.0,2017
9608,export,4484538.0,1996
9608,export,5494789.0,1997
9608,export,5487887.0,1998
9608,export,5528554.0,1999
9608,export,7511241.0,2000
9608,export,6343744.0,2001
9608,export,5893173.0,2002
9608,export,6077238.0,2003
9608,export,5232390.0,2004
9608,export,5193138.0,2005
9608,export,13808914.0,2006
9608,export,13223139.0,2007
9608,export,11871630.0,2008
9608,export,9697396.0,2009
9608,export,10927548.0,2010
9608,export,10412084.0,2011
9608,export,4507751.0,2012
9608,export,5032772.0,2013
9608,export,5770083.0,2014
9608,export,5024027.0,2015
9608,export,5542670.0,2016
9608,export,6102559.0,2017
9608,import,11462614.0,1996
9608,import,14431302.0,1997
9608,import,32095020.0,1998
9608,import,26526787.0,1999
9608,import,21053646.0,2000
9608,import,22129616.0,2001
9608,import,21274874.0,2002
9608,import,20215147.0,2003
9608,import,22763650.0,2004
9608,import,21100468.0,2005
9608,import,23940313.0,2006
9608,import,32697211.0,2007
9608,import,22429002.0,2008
9608,import,22445869.0,2009
9608,import,22349649.0,2010
9608,import,20327993.0,2011
9608,import,28587394.0,2012
9608,import,28970459.0,2013
9608,import,36137259.0,2014
9608,import,42463801.0,2015
9608,import,23309079.0,2016
9608,import,22364151.0,2017
9609,export,1434742.0,1996
9609,export,1661891.0,1997
9609,export,1521431.0,1998
9609,export,2010740.0,1999
9609,export,1800517.0,2000
9609,export,1934552.0,2001
9609,export,1515594.0,2002
9609,export,1449576.0,2003
9609,export,1487070.0,2004
9609,export,2479881.0,2005
9609,export,3438558.0,2006
9609,export,3124909.0,2007
9609,export,3394553.0,2008
9609,export,3229309.0,2009
9609,export,3523327.0,2010
9609,export,3794604.0,2011
9609,export,2002576.0,2012
9609,export,2243807.0,2013
9609,export,1822340.0,2014
9609,export,1792158.0,2015
9609,export,3125533.0,2016
9609,export,2083866.0,2017
9609,import,5175449.0,1996
9609,import,7188755.0,1997
9609,import,7126985.0,1998
9609,import,7151534.0,1999
9609,import,6925527.0,2000
9609,import,7976553.0,2001
9609,import,9676081.0,2002
9609,import,9784158.0,2003
9609,import,11519104.0,2004
9609,import,13719154.0,2005
9609,import,15253068.0,2006
9609,import,11875153.0,2007
9609,import,11802193.0,2008
9609,import,12176071.0,2009
9609,import,11599138.0,2010
9609,import,9096851.0,2011
9609,import,9600787.0,2012
9609,import,9975828.0,2013
9609,import,10646952.0,2014
9609,import,10884217.0,2015
9609,import,10596722.0,2016
9609,import,9038301.0,2017
9610,export,441019.0,1996
9610,export,467308.0,1997
9610,export,501978.0,1998
9610,export,769065.0,1999
9610,export,397492.0,2000
9610,export,1218483.0,2001
9610,export,670282.0,2002
9610,export,704329.0,2003
9610,export,1550991.0,2004
9610,export,1053209.0,2005
9610,export,1279842.0,2006
9610,export,1189297.0,2007
9610,export,822164.0,2008
9610,export,1558440.0,2009
9610,export,1633834.0,2010
9610,export,1966186.0,2011
9610,export,1251318.0,2012
9610,export,729862.0,2013
9610,export,1459861.0,2014
9610,export,2095658.0,2015
9610,export,1151643.0,2016
9610,export,883991.0,2017
9610,import,2954909.0,1996
9610,import,2528547.0,1997
9610,import,2579902.0,1998
9610,import,1204344.0,1999
9610,import,2501834.0,2000
9610,import,2954703.0,2001
9610,import,2701077.0,2002
9610,import,2616541.0,2003
9610,import,4493832.0,2004
9610,import,5261114.0,2005
9610,import,6900342.0,2006
9610,import,8839224.0,2007
9610,import,8342231.0,2008
9610,import,6835643.0,2009
9610,import,7988525.0,2010
9610,import,8263661.0,2011
9610,import,7851997.0,2012
9610,import,8955101.0,2013
9610,import,10460992.0,2014
9610,import,9943767.0,2015
9610,import,9779880.0,2016
9610,import,9399447.0,2017
9611,export,343963.0,1996
9611,export,340669.0,1997
9611,export,311899.0,1998
9611,export,181512.0,1999
9611,export,189380.0,2000
9611,export,680890.0,2001
9611,export,431216.0,2002
9611,export,291093.0,2003
9611,export,183933.0,2004
9611,export,229798.0,2005
9611,export,214496.0,2006
9611,export,173789.0,2007
9611,export,168117.0,2008
9611,export,109089.0,2009
9611,export,150578.0,2010
9611,export,115011.0,2011
9611,export,195173.0,2012
9611,export,232958.0,2013
9611,export,247219.0,2014
9611,export,254972.0,2015
9611,export,260317.0,2016
9611,export,380779.0,2017
9611,import,540819.0,1996
9611,import,841568.0,1997
9611,import,746103.0,1998
9611,import,837245.0,1999
9611,import,631600.0,2000
9611,import,690678.0,2001
9611,import,641794.0,2002
9611,import,862785.0,2003
9611,import,1144189.0,2004
9611,import,1310997.0,2005
9611,import,991182.0,2006
9611,import,1041564.0,2007
9611,import,769976.0,2008
9611,import,583738.0,2009
9611,import,591072.0,2010
9611,import,587134.0,2011
9611,import,884894.0,2012
9611,import,733205.0,2013
9611,import,1052280.0,2014
9611,import,747691.0,2015
9611,import,949032.0,2016
9611,import,1100542.0,2017
9612,export,5864671.0,1996
9612,export,6591544.0,1997
9612,export,6175257.0,1998
9612,export,6457666.0,1999
9612,export,5924637.0,2000
9612,export,5060006.0,2001
9612,export,4670449.0,2002
9612,export,4560456.0,2003
9612,export,4645124.0,2004
9612,export,4787179.0,2005
9612,export,5970263.0,2006
9612,export,8794900.0,2007
9612,export,4698962.0,2008
9612,export,5702129.0,2009
9612,export,6914713.0,2010
9612,export,6514689.0,2011
9612,export,7246275.0,2012
9612,export,5852324.0,2013
9612,export,7417195.0,2014
9612,export,7366156.0,2015
